2016,2017,2017/06/15,2017/07/13,16.3,,,2017/08/15,1.06,0,1.06,0,0,0,1.06,17.4,6.07
2015,2016,2016/06/17,2016/07/21,18.25,,,2016/08/15,1.5,0,1.5,0,0,0,1.5,18.5,8.1
2014,2015,2015/06/17,2015/07/29,20.05,,,2015/08/14,1.94,0,1.94,0,0,0,1.94,21.3,9.11
2013,2014,2014/06/20,2014/07/31,24.1,,,2014/08/15,1.8,0.2,2,0,0,0,2,24.1,8.31
2012,2013,2013/06/20,2013/07/25,20.5,,,,1.5,0,1.5,0,0,0,1.5,21.3,7.04
2011,2012,2012/06/22,2012/07/30,21.85,,,,2.5,0,2.5,0,0,0,2.5,22.8,10.98
2010,2011,2011/06/15,2011/07/27,24.65,2011/07/27,24.65,,2.16,0,2.16,0,0.5,0.5,2.66,25,10.66
2009,2010,2010/06/18,2010/07/13,21,,,,1.77,0,1.77,0,0,0,1.77,22.7,7.79
2008,2009,2009/06/19,2009/07/15,13.5,,,,0.91,0,0.91,0,0,0,0.91,13.9,6.55
2007,2008,2008/06/13,2008/08/07,14.3,2008/08/07,14.3,,1.55,0,1.55,0,0.5,0.5,2.05,14.7,13.96
2006,2007,2007/06/13,2007/08/08,24,2007/08/08,24,,1.7,0,1.7,0.2,0.46,0.66,2.37,22.8,10.4
2005,2006,2006/06/14,2006/08/09,17.75,2006/08/09,17.75,,1.18,0,1.18,0.79,0.19,0.97,2.15,19,11.33
2004,2005,2005/06/14,2005/08/24,14.9,2005/08/24,14.9,,1.03,0,1.03,0.06,0.63,0.69,1.72,16.2,10.6
2003,2004,2004/06/15,2004/08/09,18.1,2004/08/09,18.1,,1.57,0,1.57,0.24,0.28,0.52,2.09,20.8,10.03
2002,2003,2003/06/05,2003/07/31,22.3,2003/07/31,22.3,,1,0,1,0.7,0.3,1,2,22.4,8.94
2001,2002,2002/06/21,2002/08/22,,2002/08/22,,,0.35,0,0.35,2,0,2,2.35,39.5,5.94
2000,2001,2001/05/07,2001/06/20,,2001/06/20,,,1,0,1,3.3,0,3.3,4.3,58.1,7.4
1999,2000,2000/04/20,,,2000/07/20,,,0,0,0,3,0,3,3,60.4,4.97
1998,1999,1999/05/29,,,1999/08/02,,,0,0,0,2,0,2,2,,
1997,1998,1998/04/22,,,1998/08/06,,,0,0,0,1.85,0,1.85,1.85,,
