2016,2017,2017/06/08,2017/07/06,52.2,,,2017/08/08,1,0,1,0,0,0,1,77.9,1.28
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,28.4,0
2014,2015,2015/06/12,,,,,,0,0,0,0,0,0,0,35.3,0
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,37.4,0
2012,2013,2013/06/19,,,,,,0,0,0,0,0,0,0,30.2,0
2011,2012,2012/06/05,,,,,,0,0,0,0,0,0,0,29.2,0
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,46.2,0
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,55.6,0
2008,2009,2009/06/10,2009/07/22,57.3,2009/07/22,57.3,,0.9,0,0.9,0.1,0,0.1,1,49,2.04
2007,2008,2008/06/13,2008/08/01,52.5,2008/08/01,52.5,,4,0,4,0.1,0,0.1,4.1,61.8,6.64
2006,2007,2007/05/30,2007/07/20,143.5,2007/07/20,143.5,,4.4,0,4.4,0.1,0,0.1,4.5,131,3.44
2005,2006,2006/06/14,2006/08/02,146.5,2006/08/02,146.5,,5,0,5,0.5,0,0.5,5.5,155,3.55
2004,2005,2005/05/18,2005/07/21,216,2005/07/21,216,,4.49,0,4.49,1,0,1,5.49,205.5,2.67
2003,2004,2004/05/27,2004/07/20,128.5,2004/07/20,128.5,,3.97,0,3.97,1.49,0,1.49,5.45,214.4,2.54
2002,2003,2003/05/27,2003/07/17,188,2003/07/17,188,,3,0,3,2,0,2,5,193,2.59
2001,2002,2002/04/30,,,,,,1,0,1,4,0,4,5,221.2,2.26
2000,2001,2001/05/04,,,,,,1,0,1,3,1,4,5,248.9,2.01
1999,2000,2000/08/07,2000/09/04,,2000/09/04,,,1,0,1,3.5,1,4.5,5.5,176.4,3.12
1998,1999,,,,,,,0,0,0,2,0,2,2,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
