2016,2017,2017/06/15,,,,,,0,0,0,0,0,0,0,10.7,0
2015,2016,2016/05/09,,,,,,0,0,0,0,0,0,0,13.1,0
2014,2015,2015/05/25,,,,,,0,0,0,0,0,0,0,17,0
2013,2014,2014/04/28,,,,,,0,0,0,0,0,0,0,,
