2016,2017,2017/06/14,2017/07/20,23.95,,,2017/08/11,1.05,0,1.05,0,0,0,1.05,24.5,4.29
2015,2016,2016/06/14,2016/07/20,24.35,,,2016/08/12,0.81,0,0.81,0,0,0,0.81,24.2,3.34
2014,2015,2015/06/18,2015/07/20,26.7,,,2015/08/14,0.76,0,0.76,0,0,0,0.76,27.5,2.76
2013,2014,2014/06/19,2014/07/17,33.25,,,2014/08/06,0.9,0,0.9,0,0,0,0.9,35.4,2.54
2012,2013,2013/06/13,2013/07/11,33.65,,,,0.86,0,0.86,0,0,0,0.86,34.4,2.5
2011,2012,2012/06/18,2012/07/17,25.55,,,,1.19,0,1.19,0,0,0,1.19,29.2,4.08
2010,2011,2011/06/15,2011/07/21,32.2,,,,0.92,0,0.92,0,0,0,0.92,31.4,2.93
2009,2010,2010/06/15,2010/07/13,30.35,,,,1.16,0,1.16,0,0,0,1.16,32.3,3.59
2008,2009,2009/06/19,2009/07/16,29.8,,,,0.32,0,0.32,0,0,0,0.32,27.8,1.15
2007,2008,2008/06/13,2008/07/10,25.45,,,,1.12,0,1.12,0,0,0,1.12,29.4,3.81
2006,2007,2007/06/13,2007/07/12,36.8,,,,1.18,0,1.18,0,0,0,1.18,28.1,4.2
2005,2006,2006/05/03,2006/05/25,24.9,,,,1.5,0,1.5,0,0,0,1.5,22.2,6.75
2004,2005,2005/06/13,2005/07/06,16.2,,,,1.43,0,1.43,0,0,0,1.43,16.7,8.55
2003,2004,2004/05/18,2004/06/10,19.5,,,,1.31,0,1.31,0,0,0,1.31,18.6,7.03
2002,2003,2003/05/28,2003/06/19,12.7,,,,0.9,0,0.9,0,0,0,0.9,14.6,6.15
2001,2002,2002/06/14,2002/07/05,,,,,0.6,0,0.6,0,0,0,0.6,11.9,5.03
2000,2001,2001/05/22,,,,,,0.5,0,0.5,0.13,0.07,0.2,0.7,9.79,7.15
1999,2000,2000/05/19,2000/06/09,13.25,2000/08/15,11.53,,0.4,0,0.4,0.17,0.23,0.4,0.8,12.6,6.32
1998,1999,1999/05/12,1999/05/29,15.5,,,,0.8,0,0.8,0,0,0,0.8,15.2,5.28
1997,1998,1998/05/27,,,1998/07/09,24.9,,0,0,0,0,1,1,1,24.5,4.07
1996,1997,1997/02/24,,,,,,1.5,0,1.5,0,0,0,1.5,24.9,6.02
1995,1996,1996/05/16,1996/06/01,,,,,1.5,0,1.5,0,0,0,1.5,,
1994,1995,1995/04/17,1995/05/02,,1995/07/25,,,1.5,0,1.5,0,0.5,0.5,2,,
1993,1994,1994/04/08,1994/04/18,,1994/07/25,,,1,0,1,0,0.5,0.5,1.5,,
1992,1993,1993/04/30,1993/05/10,,,,,0.8,0,0.8,0,0,0,0.8,,
