2016,2017,2017/06/14,2017/07/20,14.95,,,2017/08/23,0.3,0,0.3,0,0,0,0.3,15.4,1.95
2015,2016,2016/06/15,2016/07/21,21.05,,,2016/08/10,1.5,0,1.5,0,0,0,1.5,20.5,7.32
2014,2015,2015/06/18,2015/07/16,25.25,,,2015/08/07,1.73,0,1.73,0,0,0,1.73,28.3,6.12
2013,2014,2014/06/26,2014/07/25,,,,2014/08/22,1.5,0,1.5,0,0,0,1.5,38.2,3.93
2012,2013,2013/06/28,2013/08/27,,,,,3,0,3,0,0,0,3,,
2011,2012,,,,,,,0.57,0,0.57,4.31,0,4.31,4.88,,
