2017,2018,2018/05/28,,,,,,3,0,3,0,0,0,3,50.2,5.98
2016,2017,2017/06/22,2017/07/11,64.2,,,2017/08/14,3,0,3,0,0,0,3,53.5,5.61
2015,2016,2016/05/20,,,,,,4.98,0,4.98,0,0,0,4.98,,
