2016,2017,2017/05/22,2017/06/14,210,,,2017/07/13,4,0,4,0,0,0,4,221.2,1.81
2015,2016,2016/05/24,2016/06/21,80.2,,,2016/07/18,3,0,3,0,0,0,3,89.7,3.35
2014,2015,2015/03/06,,,,,,2,0,2,0,0,0,2,128.8,1.55
