2016,2017,2017/06/15,2017/08/17,91.6,,,2017/09/15,4,0,4,0,0,0,4,88.2,4.54
2015,2016,2016/06/23,2016/08/11,102.5,,,2016/09/14,5.01,0,5.01,0,0,0,5.01,98.4,5.09
2014,2015,2015/06/24,2015/08/06,57,,,2015/09/01,3.5,0,3.5,0,0,0,3.5,76.6,4.57
2013,2014,2014/04/07,,,,,,3,0,3,0,0,0,3,61.6,4.87
