2016,2017,,2017/06/12,2.55,,,,0.08,0,0.08,0,0,0,0.08,2.86,2.8
2015,2016,,,,,,,0,0,0,0,0,0,0,2.83,0
2011,2012,,,,,,,0.07,0,0.07,0,0,0,0.07,3.49,2.01
2010,2011,2011/05/13,2011/05/06,9.87,,,,0.22,0,0.22,0,0,0,0.22,6.4,3.44
