2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,14.7,0
2015,2016,2016/06/02,2016/06/22,19.95,,,2016/07/15,1.73,0,1.73,0,0,0,1.73,20.7,8.37
2014,2015,2015/05/29,2015/07/22,,,,2015/08/14,1.2,0,1.2,0,0,0,1.2,30.5,3.93
2013,2014,2014/05/23,,,,,,0.5,0,0.5,0,0,0,0.5,,
2010,2011,2011/05/13,,,,,,0,0,0,0,0,0,0,,
2009,2010,,,,,,,0,0,0,0,0,0,0,,
2008,2009,2009/06/30,,,,,,0,0,0,0,0,0,0,,
