2016,2017,2017/06/14,2017/07/27,174,,,2017/08/29,4,0,4,0,0,0,4,148.5,2.69
2015,2016,2016/06/06,2016/07/28,89.7,,,,4.5,0,4.5,0,0,0,4.5,93.7,4.8
2014,2015,2015/06/16,2015/07/29,89.5,,,2015/08/28,5.5,0,5.5,0,0,0,5.5,118.6,4.64
2013,2014,2014/06/10,2014/07/30,114,,,,3.5,0,3.5,0,0,0,3.5,116.8,3
2012,2013,2013/06/24,2013/08/01,74.4,,,,4.5,0,4.5,0,0,0,4.5,76.6,5.87
2011,2012,2012/06/20,2012/08/01,67.5,,,,3.5,0,3.5,0,0,0,3.5,81.4,4.3
2010,2011,2011/06/10,2011/08/02,83.5,,,,6.99,0,6.99,0,0,0,6.99,105.2,6.64
2009,2010,2010/06/14,2010/07/14,170.5,,,,4,0,4,0,0,0,4,171.2,2.34
2008,2009,2009/06/10,2009/07/28,42.9,,,,1.8,0,1.8,0,0,0,1.8,55.4,3.25
2007,2008,2008/06/13,2008/07/23,29.95,2008/07/23,29.95,,2,0,2,0.5,0,0.5,2.5,33.7,7.43
2006,2007,2007/05/31,2007/07/17,,2007/07/17,,,1.2,0,1.2,0.5,0,0.5,1.7,40.7,4.18
2005,2006,2006/06/29,,,,,,1.2,0,1.2,0.5,0,0.5,1.7,,
