2016,2017,2017/06/22,2017/07/11,68.8,,,2017/08/02,3.5,0,3.5,0,0,0,3.5,71.7,4.88
2015,2016,2016/06/23,2016/07/11,86.9,,,2016/08/02,5,0,5,0,0,0,5,98.9,5.06
2014,2015,2015/06/30,,,,,,3,0,3,0,0,0,3,152.1,1.97
