2016,2017,2017/05/31,2017/06/27,47.3,,,2017/07/21,2.2,0,2.2,0,0,0,2.2,43.6,5.05
2015,2016,2016/05/27,2016/06/28,49.5,,,2016/08/01,1,0,1,0,0,0,1,45.1,2.22
2014,2015,2015/06/16,2015/07/21,26.6,,,2015/08/26,1,0,1,0,0,0,1,30,3.33
2013,2014,2014/04/28,,,,,,2,0,2,0,0,0,2,30.7,6.51
