2016,2017,2017/06/12,2017/07/07,52.9,,,2017/08/11,2.2,0,2.2,0,0,0,2.2,57.1,3.85
2015,2016,2016/03/29,,,,,,3,0,3,0,0,0,3,46.9,6.4
