2016,2017,2017/06/22,2017/08/29,99,,,2017/09/18,4,0,4,0,0,0,4,100.2,3.99
2015,2016,2016/06/24,2016/08/30,114,,,2016/09/19,8,0,8,0,0,0,8,125.7,6.36
2014,2015,2015/06/23,2015/08/25,105,,,2015/09/21,7.2,0,7.2,0,0,0,7.2,168.2,4.28
2013,2014,2014/06/24,2014/08/25,169.5,,,2014/09/12,9,0,9,0,0,0,9,175.1,5.14
2012,2013,2013/06/04,2013/08/28,151,,,,1,0,1,0,0,0,1,153.3,0.65
2011,2012,2012/06/28,,,,,,0,0,0,0,0,0,0,,
