2016,2017,2017/06/16,2017/07/04,24.05,,,2017/07/28,1,0,1,0,0,0,1,27.2,3.67
2015,2016,2016/06/15,2016/07/04,26.2,,,2016/07/29,1.5,0,1.5,0,0,0,1.5,27.3,5.49
2014,2015,2015/06/15,2015/07/22,29.2,2015/07/22,29.2,2015/08/21,1.5,0,1.5,0.5,0,0.5,2,34.7,5.77
2013,2014,2014/06/18,2014/07/22,42.1,2014/07/22,42.1,2014/08/22,1.8,0,1.8,0.4,0,0.4,2.2,44.4,4.96
2012,2013,2013/06/14,2013/07/22,40.7,2013/07/22,40.7,,1.5,0,1.5,0.5,0,0.5,2,44.5,4.5
2011,2012,2012/06/15,2012/07/17,48.6,2012/07/17,48.6,,2,0,2,0.7,0,0.7,2.7,56.9,4.75
2010,2011,2011/06/17,2011/07/21,80,2011/07/21,80,,2.8,0,2.8,1,0,1,3.8,71.1,5.35
2009,2010,2010/05/14,2010/06/22,62.55,2010/06/22,62.55,,2.5,0,2.5,1,0,1,3.5,67.9,5.15
2008,2009,2009/06/19,2009/07/28,60.28,2009/07/28,60.28,,1.5,0,1.5,0.7,0,0.7,2.2,57.2,3.85
2007,2008,2008/06/13,2008/07/28,42.15,2008/07/28,42.15,,2,0,2,1.5,0,1.5,3.5,45.3,7.73
2006,2007,2007/05/15,2007/06/20,75.91,2007/06/20,75.91,,2,0,2,1.5,0,1.5,3.5,77.7,4.5
2005,2006,2006/06/09,2006/09/12,67.97,2006/09/12,67.97,,1.5,0,1.5,1.5,0,1.5,3,73.5,4.08
2004,2005,2005/06/14,2005/08/05,37.15,2005/08/05,37.15,,0.5,0,0.5,1,0,1,1.5,34.3,4.37
2003,2004,2004/04/30,2004/06/25,18.2,2004/06/25,18.2,,0.9,0,0.9,1,0,1,1.9,19,9.97
2002,2003,2003/04/04,,,,,,0,0,0,2.06,0,2.06,2.06,,
2001,2002,2002/06/24,,,,,,0,0,0,2.14,0,2.14,2.14,,
2000,2001,,,,,,,0,0,0,1.99,0,1.99,1.99,,
1999,2000,,,,,,,0,0,0,1.76,0,1.76,1.76,,
