2017,2018,2018/05/24,,,,,,3.62,0,3.62,0,0,0,3.62,79.6,4.55
2016,2017,2017/05/26,2017/06/20,52.2,,,2017/07/14,1.5,0,1.5,0,0,0,1.5,61.7,2.43
2015,2016,2016/06/22,2016/07/21,37.1,,,2016/08/12,2.8,0,2.8,0,0,0,2.8,40.1,6.99
2014,2015,2015/06/10,2015/07/09,39.7,,,2015/07/31,2,0,2,0,0,0,2,55.1,3.63
2013,2014,2014/06/06,,,,,,0,0,0,0,0,0,0,26.7,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,4.27,0
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,2.34,0
2010,2011,2011/06/14,,,,,,0,0,0,0,0,0,0,8.98,0
2009,2010,2010/06/24,,,,,,0,0,0,0,0,0,0,23.5,0
2008,2009,2009/06/01,,,,,,0,0,0,0,0,0,0,12.5,0
2007,2008,,,,,,,0,0,0,0,0,0,0,12.8,0
2006,2007,2007/05/25,2007/07/12,28.65,2007/07/12,28.65,,3.29,0,3.29,0.3,0,0.3,3.59,24.9,14.39
2005,2006,2006/05/19,2006/07/06,19.55,2006/07/06,19.55,,0.2,0,0.2,0.2,0,0.2,0.4,21.6,1.85
2004,2005,2005/05/18,2005/07/07,22.85,2005/07/07,22.85,,0.5,0,0.5,0.5,0,0.5,1,21.6,4.63
2003,2004,2004/05/12,,,,,,0,0,0,0,0,0,0,25.1,0
2002,2003,2003/05/14,,,2003/07/09,29.1,,0,0,0,0.3,0,0.3,0.3,23,1.3
2001,2002,2002/05/17,,,,,,0,0,0,0,0,0,0,33.6,0
2000,2001,,,,,,,0,0,0,0,0,0,0,21.5,0
1999,2000,,,,,,,0,0,0,0,0,0,0,37.9,0
1998,1999,,,,,,,0,0,0,0,0,0,0,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
