2015,2016,,,,,,,0,0,0,0,0,0,0,1.59,0
2011,2012,2012/12/06,,,,,,0,0,0,0,1,1,1,4.96,20.16
2010,2011,2011/12/06,,,,,,0.22,0,0.22,0,0,0,0.22,9.97,2.21
2009,2010,2010/12/06,2010/04/06,10.3,,,,0.22,0,0.22,0,0,0,0.22,9.06,2.43
