2016,2017,2017/06/28,2017/08/02,174.5,,,2017/09/07,5,0,5,0,0,0,5,164.9,3.03
2015,2016,2016/06/20,2016/07/22,114.5,,,2016/08/31,5,0,5,0,0,0,5,110.4,4.53
2014,2015,2015/06/25,,,,,,0,0,0,0,0,0,0,109.4,0
