2016,2017,2017/06/26,2017/07/26,17.85,,,2017/08/17,0.8,0,0.8,0,0,0,0.8,27.1,2.95
2015,2016,2016/06/27,2016/07/20,12.8,,,2016/08/17,0.4,0,0.4,0,0,0,0.4,13.6,2.94
2014,2015,2015/06/30,,,,,,0,0,0,0,0,0,0,14,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,11.9,0
2012,2013,2013/06/17,,,,,,0,0,0,0,0,0,0,8.11,0
2011,2012,2012/06/28,,,,,,0,0,0,0,0,0,0,7.86,0
2010,2011,2011/06/28,,,,,,0,0,0,0,0,0,0,7.38,0
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,7.01,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,5.84,0
2007,2008,2008/06/25,,,,,,0,0,0,0,0,0,0,6.69,0
2006,2007,2007/06/28,,,,,,0,0,0,0,0,0,0,6.87,0
2005,2006,2006/06/30,,,,,,0,0,0,0,0,0,0,4.02,0
2004,2005,2005/06/29,,,,,,0,0,0,0,0,0,0,4.83,0
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,9.98,0
2002,2003,2003/06/26,,,,,,0,0,0,0,0,0,0,9.93,0
2001,2002,2002/06/21,,,,,,0,0,0,0,0,0,0,12,0
2000,2001,,,,,,,0,0,0,0,0,0,0,6.76,0
1999,2000,2000/03/24,,,2000/07/06,,,0,0,0,1.5,0,1.5,1.5,15.2,9.84
1998,1999,1999/05/25,,,1999/07/01,,,0,0,0,1,1,2,2,,
1997,1998,1998/05/20,,,1998/07/25,,,0,0,0,0.4,0.8,1.2,1.2,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
