2016,2017,2017/06/16,,,,,,0,0,0,0,0,0,0,21.7,0
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,15.4,0
2014,2015,2015/06/10,2015/08/31,10.5,,,2015/09/22,0,0.5,0.5,0,0,0,0.5,15.7,3.18
2013,2014,2014/06/11,2014/08/25,23.35,,,2014/09/17,0,0.5,0.5,0,0,0,0.5,24.1,2.07
2012,2013,2013/06/21,2013/08/09,22.3,,,,0,0.6,0.6,0,0,0,0.6,22.9,2.62
2011,2012,2012/06/12,2012/08/13,24.55,,,,0.6,0,0.6,0,0,0,0.6,29.9,2.01
2010,2011,2011/04/15,2011/07/18,,,,,0.79,0,0.79,0,0,0,0.79,30.8,2.57
