2016,2017,2017/06/21,2017/08/09,37.15,,,2017/09/06,2.2,0,2.2,0,0,0,2.2,39.4,5.59
2015,2016,2016/06/17,2016/08/09,36.45,,,2016/09/02,2,0,2,0,0,0,2,38.4,5.2
2014,2015,2015/06/17,2015/08/03,33.3,,,2015/08/28,1.8,0,1.8,0,0,0,1.8,35.3,5.1
2013,2014,2014/06/25,2014/08/06,30.9,,,2014/08/29,1.6,0,1.6,0,0,0,1.6,33.6,4.76
2012,2013,2013/06/24,2013/07/29,,,,,1.2,0,1.2,0,0,0,1.2,36.5,3.29
2011,2012,2012/06/20,2012/07/17,,,,,1,0,1,0,0,0,1,,
