2016,2017,2017/06/13,2017/07/19,65.9,,,2017/08/16,5.45,0,5.45,0,0,0,5.45,67,8.13
2015,2016,2016/06/08,2016/07/25,51.2,,,2016/08/19,4.5,0,4.5,0,0,0,4.5,53.1,8.48
2014,2015,2015/06/10,2015/07/24,48,,,2015/08/21,4.5,0,4.5,0,0,0,4.5,56.4,7.97
2013,2014,2014/06/19,2014/07/15,68.8,,,,3.5,0,3.5,0,0,0,3.5,60.2,5.81
2012,2013,2013/06/21,2013/08/15,49.65,,,,3.94,0,3.94,0,0,0,3.94,51.6,7.63
2011,2012,2012/06/05,2012/07/26,43.4,,,,3,0,3,0,0,0,3,45.3,6.63
2010,2011,2011/06/24,2011/08/04,39.1,,,,3.48,0,3.48,0,0,0,3.48,43,8.09
2009,2010,2010/06/25,2010/07/21,65.2,,,,4.5,0,4.5,0,0,0,4.5,65.5,6.87
2008,2009,2009/06/19,2009/08/03,56.1,,,,3,0,3,0,0,0,3,58,5.17
2007,2008,2008/06/27,2008/08/27,81.81,2008/08/27,81.81,,5.93,0,5.93,0.49,0,0.49,6.43,92.3,6.97
2006,2007,2007/06/15,2007/08/08,145.78,2007/08/08,145.78,,6,0,6,1.5,0,1.5,7.5,158.1,4.74
2005,2006,2006/06/23,2006/10/24,,2006/10/24,,,1,0,1,2,0,2,3,,
