2015,2016,,,,,,,0,0,0,0,0,0,0,3.09,0
2014,2015,,2015/05/26,5.39,,,,0.23,0,0.23,0,0,0,0.23,5.25,4.38
2013,2014,,2014/04/22,6.02,,,,0.24,0,0.24,0,0,0,0.24,6.06,3.96
2012,2013,,2013/05/17,7.6,,,,0.24,0,0.24,0,0,0,0.24,6.94,3.46
2011,2012,,2012/05/04,9.45,,,,0.33,0,0.33,0,0,0,0.33,9.03,3.65
2010,2011,2011/03/30,2011/04/08,11.2,,,,0.33,0,0.33,0,0,0,0.33,10.1,3.26
