2016,2017,2017/06/14,2017/06/30,39,,,2017/07/26,1.2,0,1.2,0,0,0,1.2,38.1,3.15
2015,2016,2016/06/07,2016/06/27,23.05,,,2016/07/15,1,0,1,0,0,0,1,28.4,3.52
2014,2015,2015/06/22,2015/07/08,17.6,,,2015/07/29,0.5,0,0.5,0,0,0,0.5,18.8,2.66
2013,2014,2014/06/23,2014/07/09,27.3,,,,0.5,0,0.5,0,0,0,0.5,24.5,2.04
2012,2013,2013/06/10,2013/06/26,,,,,0.5,0,0.5,0,0,0,0.5,,
2011,2012,2012/06/29,,,,,,0,0,0,0,0,0,0,,
2010,2011,2011/06/28,,,,,,0,0,0,0,0,0,0,,
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,,
2008,2009,2009/06/30,,,,,,0,0,0,0,0,0,0,,
2007,2008,2008/06/27,2008/10/28,,2008/10/28,,,0.2,0,0.2,0,1.01,1.01,1.21,,
2006,2007,2007/06/28,,,,,,0,0,0,0,0,0,0,,
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,,
2004,2005,2005/06/16,2005/07/28,,2005/07/28,,,0.2,0,0.2,0.5,0.5,1,1.2,,
2003,2004,2004/06/11,2004/07/08,,2004/07/08,,,0.2,0,0.2,1.4,0.6,2,2.2,,
