2016,2017,2017/06/14,2017/08/24,152.5,,,2017/09/15,4.5,0,4.5,0,0,0,4.5,165.9,2.71
2015,2016,2016/06/15,2016/08/29,202,,,2016/09/14,4,0,4,0,0,0,4,175.2,2.28
