2016,2017,2017/06/08,2017/06/28,79,,,2017/07/18,5,0,5,0,0,0,5,78.5,6.37
2015,2016,2016/05/27,2016/06/20,72.4,,,2016/07/06,5.58,0,5.58,0,0,0,5.58,71.7,7.78
2014,2015,2015/05/28,,,,,,1,0,1,0,0,0,1,75.2,1.33
