2016,2017,,2017/07/03,17.75,,,,0.25,0,0.25,0,0,0,0.25,20.5,1.22
2015,2016,,2016/06/07,14.15,,,,0.38,0,0.38,0,0,0,0.38,17.3,2.19
2014,2015,,2015/06/01,32.3,,,,0.56,0,0.56,0,0,0,0.56,30.6,1.83
2013,2014,,2014/06/10,41.65,,,,0.55,0,0.55,0,0,0,0.55,40.2,1.37
2012,2013,,2013/06/13,37.9,,,,0.48,0,0.48,0,0,0,0.48,39.3,1.22
2011,2012,,2012/06/07,36.3,,,,0.55,0,0.55,0,0,0,0.55,41.3,1.33
2010,2011,2011/06/10,2011/06/03,43,,,,0.63,0,0.63,0,0,0,0.63,41,1.54
2009,2010,2010/06/09,2010/06/04,35.45,,,,0.55,0,0.55,0,0,0,0.55,39.7,1.39
