2016,2017,2017/06/13,2017/06/29,61.4,,,2017/07/14,3.2,0,3.2,0,0,0,3.2,59.8,5.35
2015,2016,2016/06/13,2016/06/29,,,,2016/07/14,2.6,0.4,3,0,0,0,3,54.5,5.5
2014,2015,2015/06/22,2015/07/15,,,,2015/07/30,2.37,1.23,3.6,0,0,0,3.6,,
