2016,2017,2017/06/15,2017/08/22,165,,,2017/09/15,6.2,0,6.2,0,0,0,6.2,159,3.9
2015,2016,2016/06/15,2016/08/22,,,,2016/09/13,7.2,0,7.2,0,0,0,7.2,152.1,4.73
2014,2015,2015/04/10,,,,,,3.5,0,3.5,1.5,0,1.5,5,,
