2015,2016,,2016/04/07,14.05,,,,6.69,0,6.69,0,0,0,6.69,14.2,47.08
2014,2015,,2015/06/02,26.95,,,,0.39,0,0.39,0,0,0,0.39,17.8,2.19
2013,2014,,2014/05/28,15.15,,,,1.09,0,1.09,0,0,0,1.09,14.7,7.43
2012,2013,,2013/08/21,15.75,,,,0.76,0,0.76,0,0,0,0.76,19.2,3.97
2011,2012,,2012/08/29,22.95,,,,0.59,0,0.59,0,0,0,0.59,25.6,2.3
2010,2011,2011/08/15,2011/08/17,21.8,,,,0.59,0,0.59,0,0,0,0.59,24.4,2.42
