2016,2017,2017/06/22,2017/07/18,30,,,2017/08/16,2,0,2,0,0,0,2,31.3,6.39
2015,2016,2016/06/27,2016/07/25,24.85,,,2016/08/19,1,0,1,0,0,0,1,25.6,3.91
2014,2015,2015/06/15,2015/07/16,26.8,,,2015/08/14,2.2,0,2.2,0,0,0,2.2,28.8,7.64
2013,2014,2014/06/19,2014/08/26,33.15,,,2014/09/19,1.25,0,1.25,0,0,0,1.25,28.5,4.38
2012,2013,2013/05/13,,,,,,3,0,3,0,0,0,3,25.8,11.65
