2016,2017,2017/05/22,2017/07/06,18,,,2017/07/19,1.1,0,1.1,0,0,0,1.1,18.1,6.08
2015,2016,2016/05/27,2016/06/30,17.7,,,2016/07/15,1,0,1,0,0,0,1,19.1,5.24
2014,2015,2015/05/22,2015/06/11,,,,2015/06/25,2.16,0,2.16,0,0,0,2.16,26.6,8.12
