2016,2017,2017/05/22,2017/08/28,10.7,,,2017/09/18,0,0.5,0.5,0,0,0,0.5,11.5,4.34
2015,2016,2016/06/27,2016/08/25,12.5,,,2016/09/19,1,0,1,0,0,0,1,12.7,7.86
2014,2015,2015/06/02,,,2015/08/14,16.6,,0,0,0,0.41,0,0.41,0.41,18.4,2.22
2013,2014,2014/06/20,2014/08/06,20,,,2014/08/28,2.51,0,2.51,0,0,0,2.51,23.7,10.6
2012,2013,2013/05/31,2013/07/19,27.32,,,,2.08,0,2.08,0,0,0,2.08,26.2,7.94
2011,2012,2012/05/25,,,,,,0,0,0,0,0,0,0,15.8,0
2010,2011,2011/05/27,,,,,,0,0,0,0,0,0,0,17.4,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,16.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,10.1,0
2007,2008,2008/05/13,,,,,,0,0,0,0,0,0,0,11.9,0
2006,2007,2007/06/21,,,2007/08/09,15.81,,0,0,0,0.3,0.2,0.5,0.5,13.2,3.78
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,7.52,0
2004,2005,2005/06/20,2005/09/01,9.21,2005/09/01,9.21,,0.9,0,0.9,0.31,0,0.31,1.21,10.1,12.03
2003,2004,2004/06/20,,,,,,0.7,0,0.7,0.3,0.2,0.5,1.2,,
2002,2003,2003/06/22,,,,,,0.6,0,0.6,0.3,0.23,0.53,1.13,,
2001,2002,2002/06/08,2001/08/10,,2002/08/10,,,0.6,0,0.6,0.11,0.44,0.56,1.16,,
2000,2001,,,,,,,1,0,1,0.1,0.93,1.03,2.03,,
1999,2000,,,,,,,0,0,0,1.73,0.27,2,2,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
