057910,2017/03/20
05791P,2017/11/21
05792P,2017/11/21
05793P,2017/11/21
05794P,2017/11/21
05795P,2017/11/21
05796P,2017/11/21
05797P,2017/11/21
05798P,2017/11/21
05799P,2017/11/21
05800P,2017/11/21
05801P,2017/11/21
05802P,2017/11/21
05803P,2017/11/21
05804P,2017/11/21
05805P,2017/11/21
05806P,2017/11/21
058073,2017/03/23
05807P,2017/11/21
05808P,2017/11/21
05809P,2017/11/22
05810P,2017/11/22
05811P,2017/11/22
05812P,2017/11/22
05813P,2017/11/22
05814P,2017/11/22
05815P,2017/11/22
05816P,2017/11/22
05817P,2017/11/22
058183,2017/03/27
058187,2017/03/27
05818P,2017/11/22
05819P,2017/11/22
05820P,2017/11/23
05821P,2017/11/23
05822P,2017/11/23
05823P,2017/11/23
058241,2017/03/28
058242,2017/03/28
05824P,2017/11/23
05825P,2017/11/23
05826P,2017/11/23
05827P,2017/11/23
05828P,2017/11/23
05829P,2017/11/23
05830P,2017/11/23
05831P,2017/11/23
05832P,2017/11/23
05833P,2017/11/23
05834P,2017/11/24
05835P,2017/11/24
05836P,2017/11/24
058374,2017/03/31
05837P,2017/11/24
05838P,2017/11/24
05839P,2017/11/24
05840P,2017/11/24
05841P,2017/11/24
05842P,2017/11/24
05843P,2017/11/24
05844P,2017/11/24
05845P,2017/11/24
05846P,2017/11/24
05847P,2017/11/24
05848P,2017/11/27
05849P,2017/11/27
05850P,2017/11/27
05851P,2017/11/27
05852P,2017/11/27
05853P,2017/11/27
05854P,2017/11/27
05855P,2017/11/27
05856P,2017/11/27
05857P,2017/11/27
05858P,2017/11/27
058590,2017/04/07
05859P,2017/11/27
05860P,2017/11/28
05861P,2017/11/28
05862P,2017/11/28
05863P,2017/11/28
05864P,2017/11/28
05865P,2017/11/28
05866P,2017/11/28
05867P,2017/11/28
05868P,2017/11/28
05869P,2017/11/28
05870P,2017/11/28
05871P,2017/11/28
05872P,2017/11/29
05873P,2017/11/29
05874P,2017/11/29
05875P,2017/11/29
05876P,2017/11/29
05877P,2017/11/29
05878P,2017/11/29
05879P,2017/11/29
058808,2017/04/10
05880P,2017/11/29
05881P,2017/11/29
05882P,2017/11/30
05883P,2017/11/30
05884P,2017/11/30
05885P,2017/11/30
05886P,2017/11/30
058874,2017/04/11
058875,2017/04/11
058876,2017/04/11
058877,2017/04/11
05887P,2017/11/30
05888P,2017/11/30
058892,2017/04/11
05889P,2017/11/30
05890P,2017/11/30
05891P,2017/11/30
05892P,2017/11/30
058933,2017/04/11
058934,2017/04/11
058935,2017/04/11
058936,2017/04/11
058937,2017/04/11
058938,2017/04/11
058939,2017/04/11
05893P,2017/11/30
05894P,2017/11/30
05895P,2017/11/30
05896P,2017/11/30
05897P,2017/12/01
05898P,2017/12/01
05899P,2017/12/01
059003,2017/04/12
05900P,2017/12/01
05901P,2017/12/01
05902P,2017/12/01
05903P,2017/12/01
05904P,2017/12/01
05905P,2017/12/01
05906P,2017/12/01
05907P,2017/12/01
05908P,2017/12/01
05909P,2017/12/01
05910P,2017/12/04
05911P,2017/12/04
05912P,2017/12/04
05913P,2017/12/04
05914P,2017/12/04
05915P,2017/12/04
05916P,2017/12/04
05917P,2017/12/04
05918P,2017/12/04
05919P,2017/12/04
05920P,2017/12/04
05921P,2017/12/04
05922P,2017/12/04
05923P,2017/12/04
05924P,2017/12/05
05925P,2017/12/05
05926P,2017/12/05
05927P,2017/12/05
05928P,2017/12/05
05929P,2017/12/05
05930P,2017/12/05
05931P,2017/12/05
05932P,2017/12/05
05933P,2017/12/05
05934P,2017/12/05
05935P,2017/12/05
059364,2017/04/20
059368,2017/04/20
05936P,2017/12/05
05937P,2017/12/05
05938P,2017/12/05
05939P,2017/12/06
05940P,2017/12/06
05941P,2017/12/06
05942P,2017/12/06
05943P,2017/12/06
05944P,2017/12/06
05945P,2017/12/06
05946P,2017/12/06
05947P,2017/12/06
059481,2017/04/24
05948P,2017/12/06
05949P,2017/12/06
05950P,2017/12/06
05951P,2017/12/06
05952P,2017/12/06
05953P,2017/12/06
05954P,2017/12/07
05955P,2017/12/07
05956P,2017/12/07
05957P,2017/12/07
059580,2017/04/26
05958P,2017/12/07
05959P,2017/12/07
05960P,2017/12/07
05961P,2017/12/07
05962P,2017/12/07
059630,2017/04/27
059631,2017/04/27
05963P,2017/12/07
05964P,2017/12/07
05965P,2017/12/07
05966P,2017/12/07
05967P,2017/12/07
05968P,2017/12/07
05969P,2017/12/08
059702,2017/04/28
05970P,2017/12/08
05971P,2017/12/08
05972P,2017/12/08
05973P,2017/12/08
05974P,2017/12/11
05975P,2017/12/11
05976P,2017/12/11
05977P,2017/12/11
059784,2017/05/02
05978P,2017/12/11
05979P,2017/12/11
05980P,2017/12/11
05981P,2017/12/11
05982P,2017/12/11
05983P,2017/12/11
05984P,2017/12/11
05985P,2017/12/11
059863,2017/05/04
05986P,2017/12/11
05987P,2017/12/11
05988P,2017/12/11
05989P,2017/12/11
05990P,2017/12/11
059913,2017/05/05
05991P,2017/12/11
05992P,2017/12/11
059937,2017/05/08
05993P,2017/12/11
05994P,2017/12/11
059957,2017/05/08
05995P,2017/12/11
05996P,2017/12/12
059975,2017/05/09
05997P,2017/12/12
05998P,2017/12/12
05999P,2017/12/12
06000P,2017/12/12
060019,2017/05/09
06001P,2017/12/12
06002P,2017/12/12
060035,2017/05/10
060037,2017/05/10
060039,2017/05/10
06003P,2017/12/12
060041,2017/05/10
060043,2017/05/10
06004P,2017/12/12
06005P,2017/12/12
06006P,2017/12/12
06007P,2017/12/12
060086,2017/05/11
06008P,2017/12/12
06009P,2017/12/12
06010P,2017/12/12
06011P,2017/12/12
06012P,2017/12/12
06013P,2017/12/12
06014P,2017/12/12
06015P,2017/12/13
06016P,2017/12/13
06017P,2017/12/13
060183,2017/05/12
060184,2017/05/12
06018P,2017/12/13
06019P,2017/12/13
06020P,2017/12/13
06021P,2017/12/13
06022P,2017/12/13
06023P,2017/12/13
06024P,2017/12/13
06025P,2017/12/13
060268,2017/05/15
06026P,2017/12/13
06027P,2017/12/13
060287,2017/05/15
06028P,2017/12/13
060291,2017/05/15
06029P,2017/12/13
060300,2017/05/15
06030P,2017/12/13
060313,2017/05/16
060314,2017/05/16
060317,2017/05/16
06031P,2017/12/13
06032P,2017/12/14
06033P,2017/12/14
06034P,2017/12/14
06035P,2017/12/14
06036P,2017/12/14
060374,2017/05/16
06037P,2017/12/14
06038P,2017/12/14
06039P,2017/12/14
06040P,2017/12/14
060416,2017/05/17
06041P,2017/12/14
06042P,2017/12/14
06043P,2017/12/14
06044P,2017/12/14
06045P,2017/12/15
06046P,2017/12/15
06047P,2017/12/15
060487,2017/05/18
06048P,2017/12/15
060490,2017/05/19
06049P,2017/12/15
06050P,2017/12/15
06051P,2017/12/15
06052P,2017/12/15
06053P,2017/12/18
06054P,2017/12/18
06055P,2017/12/18
06056P,2017/12/18
06057P,2017/12/18
06058P,2017/12/18
060596,2017/05/22
06059P,2017/12/18
060607,2017/05/23
060608,2017/05/23
06060P,2017/12/18
06061P,2017/12/18
060624,2017/05/23
06062P,2017/12/18
06063P,2017/12/18
06064P,2017/12/19
060652,2017/05/24
060655,2017/05/24
06065P,2017/12/19
060664,2017/05/24
06066P,2017/12/19
06067P,2017/12/19
060681,2017/05/24
060683,2017/05/24
060685,2017/05/24
06068P,2017/12/19
060690,2017/05/25
06069P,2017/12/19
06070P,2017/12/19
060714,2017/05/25
060715,2017/05/25
06071P,2017/12/19
060722,2017/05/25
06072P,2017/12/19
060732,2017/05/25
060739,2017/05/26
06073P,2017/12/19
060740,2017/05/26
060741,2017/05/26
060747,2017/05/26
06074P,2017/12/19
060757,2017/05/26
06075P,2017/12/19
06076P,2017/12/19
060770,2017/05/26
060771,2017/05/26
06077P,2017/12/19
060784,2017/05/26
060788,2017/05/26
06078P,2017/12/19
060794,2017/05/31
06079P,2017/12/19
060806,2017/05/31
06080P,2017/12/19
06081P,2017/12/19
06082P,2017/12/19
060838,2017/05/31
060839,2017/05/31
06083P,2017/12/19
060843,2017/05/31
060844,2017/05/31
06084P,2017/12/19
060854,2017/05/31
060855,2017/05/31
06085P,2017/12/19
060863,2017/06/01
06086P,2017/12/19
060871,2017/06/01
060873,2017/06/01
06087P,2017/12/19
06088P,2017/12/19
06089P,2017/12/19
060903,2017/06/01
06090P,2017/12/19
060912,2017/06/01
06091P,2017/12/19
060925,2017/06/01
06092P,2017/12/19
060932,2017/06/02
060934,2017/06/02
06093P,2017/12/19
06094P,2017/12/20
06095P,2017/12/20
06096P,2017/12/20
06097P,2017/12/20
06098P,2017/12/20
06099P,2017/12/20
061006,2017/06/03
06100P,2017/12/20
061014,2017/06/03
06101P,2017/12/20
061022,2017/06/03
06102P,2017/12/20
06103P,2017/12/20
06104P,2017/12/20
061055,2017/06/03
06105P,2017/12/20
06106P,2017/12/20
06107P,2017/12/20
06108P,2017/12/20
06109P,2017/12/20
061102,2017/06/05
061105,2017/06/05
06110P,2017/12/20
061112,2017/06/05
061113,2017/06/05
061114,2017/06/05
061115,2017/06/05
06111P,2017/12/20
06112P,2017/12/20
06113P,2017/12/20
061148,2017/06/06
06114P,2017/12/20
061152,2017/06/06
06115P,2017/12/20
061162,2017/06/06
06116P,2017/12/20
06117P,2017/12/21
06118P,2017/12/21
061198,2017/06/06
061199,2017/06/06
06119P,2017/12/21
061200,2017/06/06
061201,2017/06/07
061203,2017/06/07
061206,2017/06/07
06120P,2017/12/21
06121P,2017/12/21
06122P,2017/12/21
06123P,2017/12/21
061240,2017/06/07
06124P,2017/12/21
06125P,2017/12/21
061260,2017/06/08
061268,2017/06/08
06126P,2017/12/21
06127P,2017/12/21
061281,2017/06/08
061284,2017/06/08
06128P,2017/12/21
061295,2017/06/08
061297,2017/06/08
06129P,2017/12/21
061308,2017/06/09
06130P,2017/12/21
06131P,2017/12/21
061321,2017/06/09
061323,2017/06/09
06132P,2017/12/21
061335,2017/06/09
061337,2017/06/09
061338,2017/06/09
06133P,2017/12/21
061341,2017/06/09
06134P,2017/12/21
061350,2017/06/09
06135P,2017/12/21
061368,2017/06/12
06136P,2017/12/21
06137P,2017/12/21
06138P,2017/12/21
06139P,2017/12/21
061406,2017/06/12
06140P,2017/12/21
061412,2017/06/12
06141P,2017/12/21
06142P,2017/12/21
061430,2017/06/12
06143P,2017/12/21
061442,2017/06/13
061443,2017/06/13
061444,2017/06/13
06144P,2017/12/21
06145P,2017/12/21
061467,2017/06/13
06146P,2017/12/21
06147P,2017/12/21
061482,2017/06/13
06148P,2017/12/21
06149P,2017/12/21
06150P,2017/12/21
06151P,2017/12/21
06152P,2017/12/21
061530,2017/06/14
061534,2017/06/14
06153P,2017/12/21
061540,2017/06/14
06154P,2017/12/21
06155P,2017/12/21
06156P,2017/12/21
061579,2017/06/15
06157P,2017/12/21
061580,2017/06/15
061581,2017/06/15
061583,2017/06/15
06158P,2017/12/21
061592,2017/06/15
061593,2017/06/15
06159P,2017/12/21
061603,2017/06/15
06160P,2017/12/21
061616,2017/06/16
06161P,2017/12/21
061620,2017/06/16
061623,2017/06/16
06162P,2017/12/21
06163P,2017/12/21
061643,2017/06/16
06164P,2017/12/21
06165P,2017/12/21
06166P,2017/12/21
061671,2017/06/19
06167P,2017/12/21
061684,2017/06/19
061685,2017/06/19
061687,2017/06/19
06168P,2017/12/21
061698,2017/06/19
06169P,2017/12/21
061705,2017/06/19
061708,2017/06/19
061709,2017/06/19
06170P,2017/12/21
06171P,2017/12/21
06172P,2017/12/21
061735,2017/06/20
06173P,2017/12/21
061747,2017/06/20
06174P,2017/12/22
061752,2017/06/20
061753,2017/06/20
061755,2017/06/20
061756,2017/06/20
06175P,2017/12/22
061763,2017/06/20
06176P,2017/12/22
06177P,2017/12/22
06178P,2017/12/22
061793,2017/06/21
06179P,2017/12/22
061802,2017/06/21
06180P,2017/12/22
061812,2017/06/21
06181P,2017/12/22
061829,2017/06/21
06182P,2017/12/22
061830,2017/06/21
06183P,2017/12/22
061842,2017/06/21
06184P,2017/12/22
06185P,2017/12/22
061866,2017/06/21
061869,2017/06/21
06186P,2017/12/25
061874,2017/06/22
06187P,2017/12/25
06188P,2017/12/25
061893,2017/06/22
06189P,2017/12/25
06190P,2017/12/25
061913,2017/06/22
061914,2017/06/22
061915,2017/06/22
06191P,2017/12/25
06192P,2017/12/25
061930,2017/06/22
061938,2017/06/22
06193P,2017/12/25
061941,2017/06/22
061945,2017/06/22
061949,2017/06/23
06194P,2017/12/25
061950,2017/06/23
061951,2017/06/23
061955,2017/06/23
061956,2017/06/23
061958,2017/06/23
06195P,2017/12/25
061961,2017/06/23
06196P,2017/12/25
061973,2017/06/23
061974,2017/06/23
06197P,2017/12/25
061989,2017/06/23
06198P,2017/12/25
06199P,2017/12/25
062001,2017/06/23
062002,2017/06/23
062003,2017/06/23
062009,2017/06/26
06200P,2017/12/26
062013,2017/06/26
062014,2017/06/26
062015,2017/06/26
06201P,2017/12/26
062023,2017/06/26
062027,2017/06/26
062028,2017/06/26
062029,2017/06/26
06202P,2017/12/26
062030,2017/06/26
062033,2017/06/26
062036,2017/06/26
062039,2017/06/26
06203P,2017/12/26
062040,2017/06/26
062042,2017/06/26
062043,2017/06/26
062044,2017/06/26
062047,2017/06/26
06204P,2017/12/26
062050,2017/06/26
062051,2017/06/26
062052,2017/06/26
062053,2017/06/26
062055,2017/06/26
062058,2017/06/26
06205P,2017/12/26
062065,2017/06/26
062066,2017/06/26
062068,2017/06/26
062069,2017/06/26
06206P,2017/12/26
062070,2017/06/26
062071,2017/06/26
062072,2017/06/26
062073,2017/06/26
062074,2017/06/26
062075,2017/06/26
062076,2017/06/26
062077,2017/06/26
06207P,2017/12/26
062080,2017/06/26
062081,2017/06/26
062083,2017/06/27
062085,2017/06/27
062086,2017/06/27
062088,2017/06/27
062089,2017/06/27
06208P,2017/12/26
062090,2017/06/27
062091,2017/06/27
062092,2017/06/27
062095,2017/06/27
062096,2017/06/27
062097,2017/06/27
06209P,2017/12/26
062104,2017/06/27
06210P,2017/12/27
062111,2017/06/27
062112,2017/06/27
062116,2017/06/27
062117,2017/06/27
06211P,2017/12/27
062120,2017/06/27
062121,2017/06/27
062122,2017/06/27
062123,2017/06/27
062124,2017/06/27
062128,2017/06/27
062129,2017/06/27
06212P,2017/12/27
062136,2017/06/27
062137,2017/06/27
062138,2017/06/27
062139,2017/06/27
06213P,2017/12/27
062140,2017/06/27
062141,2017/06/27
062142,2017/06/27
062143,2017/06/27
062144,2017/06/27
062145,2017/06/27
062146,2017/06/27
062147,2017/06/27
062149,2017/06/27
06214P,2017/12/27
062150,2017/06/27
062152,2017/06/27
062154,2017/06/27
062159,2017/06/27
06215P,2017/12/27
062161,2017/06/27
062162,2017/06/27
06216P,2017/12/27
06217P,2017/12/27
062181,2017/06/28
062182,2017/06/28
062183,2017/06/28
062184,2017/06/28
062185,2017/06/28
062186,2017/06/28
062187,2017/06/28
062188,2017/06/28
062189,2017/06/28
06218P,2017/12/27
062190,2017/06/28
062191,2017/06/28
062192,2017/06/28
062193,2017/06/28
062194,2017/06/28
062196,2017/06/28
062198,2017/06/28
06219P,2017/12/27
062200,2017/06/28
062201,2017/06/28
062202,2017/06/28
062203,2017/06/28
062204,2017/06/28
062205,2017/06/28
062207,2017/06/28
062209,2017/06/28
06220P,2017/12/27
062210,2017/06/28
062211,2017/06/28
062212,2017/06/28
062213,2017/06/28
062218,2017/06/28
062219,2017/06/28
06221P,2017/12/27
062220,2017/06/28
062221,2017/06/28
062222,2017/06/28
062223,2017/06/28
062224,2017/06/28
062225,2017/06/28
062226,2017/06/28
062227,2017/06/28
062229,2017/06/28
06222P,2017/12/27
062230,2017/06/28
062231,2017/06/28
062236,2017/06/28
062237,2017/06/28
062239,2017/06/28
06223P,2017/12/27
062240,2017/06/28
062241,2017/06/28
062242,2017/06/28
062244,2017/06/28
062245,2017/06/28
062246,2017/06/28
062247,2017/06/28
062248,2017/06/28
062249,2017/06/28
06224P,2017/12/27
062250,2017/06/28
062251,2017/06/28
062252,2017/06/28
062253,2017/06/28
062254,2017/06/28
062255,2017/06/28
062256,2017/06/28
062257,2017/06/28
062258,2017/06/28
062259,2017/06/28
06225P,2017/12/28
062260,2017/06/28
062261,2017/06/28
062262,2017/06/28
062263,2017/06/28
062264,2017/06/28
062265,2017/06/28
062268,2017/06/28
062269,2017/06/28
06226P,2017/12/28
062270,2017/06/28
062271,2017/06/28
062272,2017/06/28
062273,2017/06/28
062274,2017/06/28
062275,2017/06/28
062276,2017/06/28
06227P,2017/12/28
062281,2017/06/29
062282,2017/06/29
062284,2017/06/29
062286,2017/06/29
062287,2017/06/29
062288,2017/06/29
062289,2017/06/29
06228P,2017/12/28
062290,2017/06/29
062293,2017/06/29
062299,2017/06/29
06229P,2017/12/28
06230P,2017/12/28
062310,2017/06/29
062312,2017/06/29
062313,2017/06/29
062314,2017/06/29
062315,2017/06/29
062317,2017/06/29
06231P,2017/12/28
062323,2017/06/29
062327,2017/06/29
06232P,2017/12/28
062330,2017/06/29
062333,2017/06/30
062336,2017/06/30
062337,2017/06/30
062338,2017/06/30
062339,2017/06/30
06233P,2017/12/28
062346,2017/06/30
062348,2017/06/30
06234P,2017/12/28
062350,2017/06/30
062351,2017/06/30
062352,2017/06/30
062355,2017/06/30
062357,2017/06/30
062358,2017/06/30
062359,2017/06/30
06235P,2017/12/28
062360,2017/06/30
062361,2017/06/30
062362,2017/06/30
062363,2017/06/30
062366,2017/06/30
062368,2017/06/30
062369,2017/06/30
06236P,2017/12/28
062370,2017/06/30
062371,2017/06/30
062373,2017/06/30
06237P,2017/12/28
062389,2017/06/30
06238P,2017/12/28
06239P,2017/12/28
062404,2017/06/30
062405,2017/06/30
062406,2017/06/30
062408,2017/06/30
06240P,2017/12/28
062410,2017/07/03
062411,2017/07/03
062412,2017/07/03
062413,2017/07/03
062414,2017/07/03
062415,2017/07/03
062417,2017/07/03
06241P,2017/12/28
062424,2017/07/03
062427,2017/07/03
062429,2017/07/03
06242P,2017/12/29
062437,2017/07/03
062438,2017/07/03
062439,2017/07/03
06243P,2017/12/29
062440,2017/07/03
062441,2017/07/03
062442,2017/07/03
062443,2017/07/03
062444,2017/07/03
062445,2017/07/03
062446,2017/07/03
062448,2017/07/03
062449,2017/07/03
06244P,2017/12/29
062450,2017/07/03
062451,2017/07/03
062452,2017/07/03
062456,2017/07/03
062457,2017/07/03
062458,2017/07/03
062459,2017/07/03
06245P,2017/12/29
062460,2017/07/03
062461,2017/07/03
062462,2017/07/03
062463,2017/07/03
062464,2017/07/03
062465,2017/07/03
06246P,2017/12/29
062470,2017/07/03
062471,2017/07/03
062475,2017/07/03
062476,2017/07/03
062479,2017/07/03
06247P,2017/12/29
062480,2017/07/03
062482,2017/07/03
062483,2017/07/03
062484,2017/07/03
062485,2017/07/03
062486,2017/07/03
062487,2017/07/03
062488,2017/07/03
06248P,2017/12/29
062490,2017/07/03
062491,2017/07/04
062492,2017/07/04
062493,2017/07/04
062494,2017/07/04
062497,2017/07/04
062498,2017/07/04
062499,2017/07/04
06249P,2017/12/29
062500,2017/07/04
062502,2017/07/04
062503,2017/07/04
062504,2017/07/04
062506,2017/07/04
06250P,2017/12/29
062513,2017/07/04
062515,2017/07/04
062516,2017/07/04
062517,2017/07/04
062518,2017/07/04
062519,2017/07/04
06251P,2017/12/29
062520,2017/07/04
062521,2017/07/04
062522,2017/07/04
062523,2017/07/04
062527,2017/07/04
062528,2017/07/04
062529,2017/07/04
06252P,2017/12/29
062530,2017/07/04
062531,2017/07/04
062532,2017/07/04
062535,2017/07/04
062536,2017/07/04
062537,2017/07/04
062538,2017/07/04
062539,2017/07/04
06253P,2017/12/29
062540,2017/07/04
062541,2017/07/04
062542,2017/07/04
062543,2017/07/04
062544,2017/07/04
062545,2017/07/04
062546,2017/07/04
062547,2017/07/04
062548,2017/07/04
06254P,2017/12/29
062559,2017/07/04
06255P,2018/01/02
062560,2017/07/04
062561,2017/07/04
062563,2017/07/04
062564,2017/07/04
062568,2017/07/04
062569,2017/07/04
06256P,2018/01/02
062570,2017/07/04
062571,2017/07/04
062572,2017/07/04
062573,2017/07/04
062574,2017/07/04
062575,2017/07/04
062577,2017/07/04
06257P,2018/01/02
062581,2017/07/05
062582,2017/07/05
062585,2017/07/05
062586,2017/07/05
06258P,2018/01/02
062592,2017/07/05
062593,2017/07/05
062594,2017/07/05
062595,2017/07/05
062596,2017/07/05
062597,2017/07/05
062598,2017/07/05
062599,2017/07/05
06259P,2018/01/02
062601,2017/07/05
06260P,2018/01/02
062611,2017/07/05
062616,2017/07/05
062617,2017/07/05
062618,2017/07/05
062619,2017/07/05
06261P,2018/01/02
062620,2017/07/05
062621,2017/07/05
062622,2017/07/05
062623,2017/07/05
062624,2017/07/05
062625,2017/07/05
062626,2017/07/05
062627,2017/07/05
062628,2017/07/05
062629,2017/07/05
06262P,2018/01/02
062630,2017/07/05
062631,2017/07/05
062632,2017/07/05
062633,2017/07/05
062634,2017/07/05
062636,2017/07/05
062637,2017/07/05
062638,2017/07/05
062639,2017/07/05
06263P,2018/01/02
062640,2017/07/05
062641,2017/07/05
062642,2017/07/05
062643,2017/07/05
062644,2017/07/05
062646,2017/07/05
062648,2017/07/05
062649,2017/07/05
06264P,2018/01/02
062650,2017/07/05
062651,2017/07/05
062652,2017/07/05
062655,2017/07/05
062656,2017/07/05
062659,2017/07/05
06265P,2018/01/02
062660,2017/07/05
062661,2017/07/05
062663,2017/07/05
06266P,2018/01/02
062679,2017/07/06
06267P,2018/01/02
062680,2017/07/06
062683,2017/07/06
062687,2017/07/06
062688,2017/07/06
062689,2017/07/06
06268P,2018/01/03
062690,2017/07/06
062691,2017/07/06
062692,2017/07/06
062696,2017/07/06
062697,2017/07/06
062698,2017/07/06
062699,2017/07/06
06269P,2018/01/03
062700,2017/07/06
062701,2017/07/06
062702,2017/07/06
06270P,2018/01/03
062711,2017/07/06
062717,2017/07/06
062718,2017/07/06
062719,2017/07/06
06271P,2018/01/03
062720,2017/07/06
062721,2017/07/06
062722,2017/07/06
062728,2017/07/06
062729,2017/07/06
06272P,2018/01/03
062730,2017/07/06
062732,2017/07/06
062733,2017/07/06
062734,2017/07/06
062735,2017/07/06
062736,2017/07/06
062737,2017/07/06
062738,2017/07/06
06273P,2018/01/03
062740,2017/07/06
062741,2017/07/06
06274P,2018/01/03
06275P,2018/01/03
06276P,2018/01/03
06277P,2018/01/03
062789,2017/07/06
06278P,2018/01/03
062799,2017/07/06
06279P,2018/01/03
06280P,2018/01/03
062811,2017/07/06
062812,2017/07/06
062814,2017/07/06
062817,2017/07/06
06281P,2018/01/03
062820,2017/07/06
062823,2017/07/06
06282P,2018/01/03
062831,2017/07/06
062836,2017/07/07
06283P,2018/01/03
06284P,2018/01/04
062853,2017/07/07
062854,2017/07/07
062855,2017/07/07
062856,2017/07/07
062857,2017/07/07
062858,2017/07/07
06285P,2018/01/04
062861,2017/07/07
062862,2017/07/07
062863,2017/07/07
062864,2017/07/07
062865,2017/07/07
062866,2017/07/07
062867,2017/07/07
06286P,2018/01/04
062871,2017/07/07
062877,2017/07/07
062878,2017/07/07
06287P,2018/01/04
062881,2017/07/07
062882,2017/07/07
062883,2017/07/07
06288P,2018/01/04
062891,2017/07/07
062895,2017/07/07
062897,2017/07/07
062899,2017/07/07
06289P,2018/01/04
062909,2017/07/07
06290P,2018/01/04
062910,2017/07/07
062911,2017/07/07
062912,2017/07/07
062913,2017/07/07
06291P,2018/01/04
062920,2017/07/07
062923,2017/07/10
062924,2017/07/10
062925,2017/07/10
062927,2017/07/10
062929,2017/07/10
06292P,2018/01/04
062937,2017/07/10
062938,2017/07/10
062939,2017/07/10
06293P,2018/01/04
062940,2017/07/10
062941,2017/07/10
062942,2017/07/10
062943,2017/07/10
062944,2017/07/10
062945,2017/07/10
062946,2017/07/10
062947,2017/07/10
062948,2017/07/10
062949,2017/07/10
06294P,2018/01/04
062952,2017/07/10
062954,2017/07/10
062956,2017/07/10
062958,2017/07/10
062959,2017/07/10
06295P,2018/01/04
062961,2017/07/10
062963,2017/07/10
062964,2017/07/10
06296P,2018/01/04
062975,2017/07/10
06297P,2018/01/04
062986,2017/07/10
062987,2017/07/10
062988,2017/07/10
06298P,2018/01/04
062991,2017/07/10
062992,2017/07/10
062996,2017/07/10
06299P,2018/01/05
063001,2017/07/10
063002,2017/07/11
063003,2017/07/11
063005,2017/07/11
06300P,2018/01/05
063014,2017/07/11
063015,2017/07/11
063016,2017/07/11
063018,2017/07/11
06301P,2018/01/05
063022,2017/07/11
063023,2017/07/11
063024,2017/07/11
063025,2017/07/11
063027,2017/07/11
063028,2017/07/11
06302P,2018/01/05
063030,2017/07/11
063032,2017/07/11
063034,2017/07/11
063038,2017/07/11
063039,2017/07/11
06303P,2018/01/05
063040,2017/07/11
063041,2017/07/11
063043,2017/07/11
063048,2017/07/11
063049,2017/07/11
06304P,2018/01/05
063051,2017/07/11
063052,2017/07/11
063053,2017/07/11
063056,2017/07/11
063058,2017/07/11
06305P,2018/01/05
063060,2017/07/11
063062,2017/07/11
063065,2017/07/11
06306P,2018/01/05
063074,2017/07/12
063077,2017/07/12
06307P,2018/01/05
063080,2017/07/12
063081,2017/07/12
063082,2017/07/12
063083,2017/07/12
063084,2017/07/12
06308P,2018/01/05
063091,2017/07/12
063093,2017/07/12
063094,2017/07/12
063095,2017/07/12
063096,2017/07/12
06309P,2018/01/05
063101,2017/07/12
063102,2017/07/12
063104,2017/07/12
063105,2017/07/12
063107,2017/07/12
06310P,2018/01/05
063116,2017/07/12
063117,2017/07/12
06311P,2018/01/05
063120,2017/07/12
063124,2017/07/13
063127,2017/07/13
06312P,2018/01/08
063130,2017/07/13
063136,2017/07/13
063137,2017/07/13
063138,2017/07/13
06313P,2018/01/08
063140,2017/07/13
063142,2017/07/13
063146,2017/07/13
06314P,2018/01/08
063153,2017/07/13
06315P,2018/01/08
063161,2017/07/14
063169,2017/07/14
06316P,2018/01/08
063177,2017/07/14
063178,2017/07/14
063179,2017/07/14
06317P,2018/01/08
063180,2017/07/14
063183,2017/07/14
063184,2017/07/14
063185,2017/07/14
063186,2017/07/14
063188,2017/07/14
06318P,2018/01/08
063191,2017/07/14
063192,2017/07/14
063194,2017/07/14
063195,2017/07/14
063196,2017/07/14
063197,2017/07/14
06319P,2018/01/08
063206,2017/07/17
06320P,2018/01/08
063216,2017/07/17
06321P,2018/01/08
063224,2017/07/17
063225,2017/07/17
063226,2017/07/17
063227,2017/07/17
063229,2017/07/17
06322P,2018/01/08
063230,2017/07/17
063231,2017/07/17
063232,2017/07/17
063234,2017/07/17
063236,2017/07/17
063237,2017/07/17
063238,2017/07/17
063239,2017/07/17
06323P,2018/01/08
063240,2017/07/17
063241,2017/07/17
063242,2017/07/17
063243,2017/07/17
063247,2017/07/17
063248,2017/07/17
06324P,2018/01/09
063253,2017/07/17
06325P,2018/01/09
063260,2017/07/17
063263,2017/07/17
063264,2017/07/17
063265,2017/07/17
063266,2017/07/17
063267,2017/07/17
063268,2017/07/17
063269,2017/07/18
06326P,2018/01/09
063270,2017/07/18
063271,2017/07/18
063273,2017/07/18
06327P,2018/01/09
063281,2017/07/18
063284,2017/07/18
063285,2017/07/18
063289,2017/07/18
06328P,2018/01/09
06329P,2018/01/09
063300,2017/07/18
063301,2017/07/18
063306,2017/07/18
063307,2017/07/18
06330P,2018/01/09
063312,2017/07/18
063314,2017/07/18
063317,2017/07/18
06331P,2018/01/09
063326,2017/07/19
063327,2017/07/19
063328,2017/07/19
06332P,2018/01/09
063330,2017/07/19
063331,2017/07/19
063334,2017/07/19
06333P,2018/01/09
063341,2017/07/19
063344,2017/07/19
063347,2017/07/19
063348,2017/07/19
06334P,2018/01/09
